id,name,state_id.id,ciudad_id.id
municipio_636,Azoyú,base.state_mx_gro,
municipio_590,Benito Juárez,base.state_mx_gro,
municipio_551,Buenavista de Cuéllar,base.state_mx_gro,
municipio_600,Chilapa de Álvarez,base.state_mx_gro,
municipio_523,Chilpancingo de los Bravo,base.state_mx_gro,
municipio_581,Coahuayutla de José María Izazaga,base.state_mx_gro,
municipio_625,Cochoapa el Grande,base.state_mx_gro,
municipio_564,Cocula,base.state_mx_gro,
municipio_634,Copala,base.state_mx_gro,
municipio_597,Copalillo,base.state_mx_gro,
municipio_617,Copanatoyac,base.state_mx_gro,
municipio_593,Coyuca de Benítez,base.state_mx_gro,
municipio_572,Coyuca de Catalán,base.state_mx_gro,
municipio_641,Cuajinicuilapa,base.state_mx_gro,
municipio_598,Cualác,base.state_mx_gro,
municipio_632,Cuautepec,base.state_mx_gro,
municipio_563,Cuetzala del Progreso,base.state_mx_gro,
municipio_567,Cutzamala de Pinzón,base.state_mx_gro,
municipio_547,Eduardo Neri,base.state_mx_gro,
municipio_631,Florencio Villarreal,base.state_mx_gro,
municipio_558,General Canuto A. Neri,base.state_mx_gro,
municipio_525,General Heliodoro Castillo,base.state_mx_gro,
municipio_606,Huamuxtitlán,base.state_mx_gro,
municipio_543,Huitzuco de los Figueroa,base.state_mx_gro,
municipio_541,Iguala de la Independencia,base.state_mx_gro,
municipio_642,Igualapa,base.state_mx_gro,
municipio_619,Iliatenco,base.state_mx_gro,
municipio_556,Ixcateopan de Cuauhtémoc,base.state_mx_gro,
municipio_601,José Joaquín de Herrera,base.state_mx_gro,
municipio_537,Juan R. Escudero,base.state_mx_gro,
municipio_637,Juchitán,base.state_mx_gro,
municipio_578,La Unión de Isidoro Montes de Oca,base.state_mx_gro,
municipio_526,Leonardo Bravo,base.state_mx_gro,
municipio_618,Malinaltepec,base.state_mx_gro,
municipio_639,Marquelia,base.state_mx_gro,
municipio_604,Mártir de Cuilapan,base.state_mx_gro,
municipio_624,Metlatónoc,base.state_mx_gro,
municipio_531,Mochitlán,base.state_mx_gro,
municipio_595,Olinalá,base.state_mx_gro,
municipio_627,Ometepec,base.state_mx_gro,
municipio_557,Pedro Ascencio Alquisiras,base.state_mx_gro,
municipio_579,Petatlán,base.state_mx_gro,
municipio_553,Pilcaya,base.state_mx_gro,
municipio_570,Pungarabato,base.state_mx_gro,
municipio_532,Quechultenango,base.state_mx_gro,
municipio_623,San Luis Acatlán,base.state_mx_gro,
municipio_539,San Marcos,base.state_mx_gro,
municipio_576,San Miguel Totolapan,base.state_mx_gro,
municipio_549,Taxco de Alarcón,base.state_mx_gro,
municipio_533,Tecoanapa,base.state_mx_gro,
municipio_585,Técpan de Galeana,base.state_mx_gro,
municipio_555,Teloloapan,base.state_mx_gro,
municipio_545,Tepecoacuilco de Trujano,base.state_mx_gro,
municipio_552,Tetipac,base.state_mx_gro,
municipio_528,Tixtla de Guerrero,base.state_mx_gro,
municipio_628,Tlacoachistlahuaca,base.state_mx_gro,
municipio_620,Tlacoapa,base.state_mx_gro,
municipio_571,Tlalchapa,base.state_mx_gro,
municipio_612,Tlalixtaquilla de Maldonado,base.state_mx_gro,
municipio_610,Tlapa de Comonfort,base.state_mx_gro,
municipio_566,Tlapehuala,base.state_mx_gro,
municipio_613,Xalpatláhuac,base.state_mx_gro,
municipio_607,Xochihuehuetlán,base.state_mx_gro,
municipio_629,Xochistlahuaca,base.state_mx_gro,
municipio_614,Zapotitlán Tablas,base.state_mx_gro,
municipio_582,Zihuatanejo de Azueta,base.state_mx_gro,
municipio_575,Zirándaro,base.state_mx_gro,
municipio_603,Zitlala,base.state_mx_gro,
municipio_461,Abasolo,base.state_mx_gto,
municipio_509,Acámbaro,base.state_mx_gto,
municipio_503,Apaseo el Alto,base.state_mx_gto,
municipio_488,Apaseo el Grande,base.state_mx_gto,
municipio_477,Atarjea,base.state_mx_gto,
municipio_485,Celaya,base.state_mx_gto,
municipio_490,Comonfort,base.state_mx_gto,
municipio_506,Coroneo,base.state_mx_gto,
municipio_501,Cortazar,base.state_mx_gto,
municipio_459,Cuerámaro,base.state_mx_gto,
municipio_480,Doctor Mora,base.state_mx_gto,
municipio_469,Dolores Hidalgo Cuna de la Independencia Nacional,base.state_mx_gto,
municipio_442,Guanajuato,base.state_mx_gto,
municipio_463,Huanímaro,base.state_mx_gto,
municipio_453,Irapuato,base.state_mx_gto,
municipio_500,Jaral del Progreso,base.state_mx_gto,
municipio_505,Jerécuaro,base.state_mx_gto,
municipio_467,León,base.state_mx_gto,
municipio_450,Manuel Doblado,base.state_mx_gto,
municipio_521,Moroleón,base.state_mx_gto,
municipio_466,Ocampo,base.state_mx_gto,
municipio_457,Pénjamo,base.state_mx_gto,
municipio_455,Pueblo Nuevo,base.state_mx_gto,
municipio_447,Purísima del Rincón,base.state_mx_gto,
municipio_441,Romita,base.state_mx_gto,
municipio_454,Salamanca,base.state_mx_gto,
municipio_514,Salvatierra,base.state_mx_gto,
municipio_471,San Diego de la Unión,base.state_mx_gto,
municipio_465,San Felipe,base.state_mx_gto,
municipio_448,San Francisco del Rincón,base.state_mx_gto,
municipio_483,San José Iturbide,base.state_mx_gto,
municipio_474,San Luis de la Paz,base.state_mx_gto,
municipio_472,San Miguel de Allende,base.state_mx_gto,
municipio_478,Santa Catarina,base.state_mx_gto,
municipio_493,Santa Cruz de Juventino Rosas,base.state_mx_gto,
municipio_518,Santiago Maravatío,base.state_mx_gto,
municipio_444,Silao,base.state_mx_gto,
municipio_511,Tarandacuao,base.state_mx_gto,
municipio_508,Tarimoro,base.state_mx_gto,
municipio_481,Tierra Blanca,base.state_mx_gto,
municipio_520,Uriangato,base.state_mx_gto,
municipio_498,Valle de Santiago,base.state_mx_gto,
municipio_475,Victoria,base.state_mx_gto,
municipio_495,Villagrán,base.state_mx_gto,
municipio_476,Xichú,base.state_mx_gto,
municipio_516,Yuriria,base.state_mx_gto,
municipio_719,Acatlán,base.state_mx_hgo,
municipio_724,Acaxochitlán,base.state_mx_hgo,
municipio_668,Actopan,base.state_mx_hgo,
municipio_716,Agua Blanca de Iturbide,base.state_mx_hgo,
municipio_647,Ajacuba,base.state_mx_hgo,
municipio_663,Alfajayucan,base.state_mx_hgo,
municipio_737,Almoloya,base.state_mx_hgo,
municipio_735,Apan,base.state_mx_hgo,
municipio_688,Atitalaquia,base.state_mx_hgo,
municipio_695,Atlapexco,base.state_mx_hgo,
municipio_689,Atotonilco de Tula,base.state_mx_hgo,
municipio_709,Atotonilco el Grande,base.state_mx_hgo,
municipio_706,Calnali,base.state_mx_hgo,
municipio_661,Cardonal,base.state_mx_hgo,
municipio_683,Chapantongo,base.state_mx_hgo,
municipio_655,Chapulhuacán,base.state_mx_hgo,
municipio_675,Chilcuautla,base.state_mx_hgo,
municipio_725,Cuautepec de Hinojosa,base.state_mx_hgo,
municipio_672,El Arenal,base.state_mx_hgo,
municipio_710,Eloxochitlán,base.state_mx_hgo,
municipio_738,Emiliano Zapata,base.state_mx_hgo,
municipio_721,Epazoyucan,base.state_mx_hgo,
municipio_671,Francisco I. Madero,base.state_mx_hgo,
municipio_718,Huasca de Ocampo,base.state_mx_hgo,
municipio_694,Huautla,base.state_mx_hgo,
municipio_696,Huazalingo,base.state_mx_hgo,
municipio_714,Huehuetla,base.state_mx_hgo,
municipio_691,Huejutla de Reyes,base.state_mx_hgo,
municipio_664,Huichapan,base.state_mx_hgo,
municipio_657,Ixmiquilpan,base.state_mx_hgo,
municipio_651,Jacala de Ledezma,base.state_mx_hgo,
municipio_693,Jaltocán,base.state_mx_hgo,
municipio_704,Juárez Hidalgo,base.state_mx_hgo,
municipio_654,La Misión,base.state_mx_hgo,
municipio_701,Lolotla,base.state_mx_hgo,
municipio_713,Metepec,base.state_mx_hgo,
municipio_711,Metztitlán,base.state_mx_hgo,
municipio_649,Mineral de la Reforma,base.state_mx_hgo,
municipio_645,Mineral del Chico,base.state_mx_hgo,
municipio_646,Mineral del Monte,base.state_mx_hgo,
municipio_673,Mixquiahuala de Juárez,base.state_mx_hgo,
municipio_699,Molango de Escamilla,base.state_mx_hgo,
municipio_660,Nicolás Flores,base.state_mx_hgo,
municipio_666,Nopala de Villagrán,base.state_mx_hgo,
municipio_720,Omitlán de Juárez,base.state_mx_hgo,
municipio_644,Pachuca de Soto,base.state_mx_hgo,
municipio_653,Pacula,base.state_mx_hgo,
municipio_652,Pisaflores,base.state_mx_hgo,
municipio_674,Progreso de Obregón,base.state_mx_hgo,
municipio_712,San Agustín Metzquititlán,base.state_mx_hgo,
municipio_648,San Agustín Tlaxiaca,base.state_mx_hgo,
municipio_715,San Bartolo Tutotepec,base.state_mx_hgo,
municipio_692,San Felipe Orizatlán,base.state_mx_hgo,
municipio_670,San Salvador,base.state_mx_hgo,
municipio_669,Santiago de Anaya,base.state_mx_hgo,
municipio_727,Santiago Tulantepec de Lugo Guerrero,base.state_mx_hgo,
municipio_728,Singuilucan,base.state_mx_hgo,
municipio_662,Tasquillo,base.state_mx_hgo,
municipio_665,Tecozautla,base.state_mx_hgo,
municipio_717,Tenango de Doria,base.state_mx_hgo,
municipio_740,Tepeapulco,base.state_mx_hgo,
municipio_700,Tepehuacán de Guerrero,base.state_mx_hgo,
municipio_682,Tepeji del Río de Ocampo,base.state_mx_hgo,
municipio_684,Tepetitlán,base.state_mx_hgo,
municipio_685,Tetepango,base.state_mx_hgo,
municipio_676,Tezontepec de Aldama,base.state_mx_hgo,
municipio_708,Tianguistengo,base.state_mx_hgo,
municipio_730,Tizayuca,base.state_mx_hgo,
municipio_677,Tlahuelilpan,base.state_mx_hgo,
municipio_703,Tlahuiltepa,base.state_mx_hgo,
municipio_736,Tlanalapa,base.state_mx_hgo,
municipio_702,Tlanchinol,base.state_mx_hgo,
municipio_687,Tlaxcoapan,base.state_mx_hgo,
municipio_732,Tolcayuca,base.state_mx_hgo,
municipio_679,Tula de Allende,base.state_mx_hgo,
municipio_723,Tulancingo de Bravo,base.state_mx_hgo,
municipio_733,Villa de Tezontepec,base.state_mx_hgo,
municipio_698,Xochiatipan,base.state_mx_hgo,
municipio_707,Xochicoatlán,base.state_mx_hgo,
municipio_697,Yahualica,base.state_mx_hgo,
municipio_705,Zacualtipán de Ángeles,base.state_mx_hgo,
municipio_650,Zapotlán de Juárez,base.state_mx_hgo,
municipio_731,Zempoala,base.state_mx_hgo,
municipio_659,Zimapán,base.state_mx_hgo,
municipio_753,Acatic,base.state_mx_jal,
municipio_762,Acatlán de Juárez,base.state_mx_jal,
municipio_802,Ahualulco de Mercado,base.state_mx_jal,
municipio_896,Amacueca,base.state_mx_jal,
municipio_750,Amatitán,base.state_mx_jal,
municipio_800,Ameca,base.state_mx_jal,
municipio_818,Arandas,base.state_mx_jal,
municipio_767,Atemajac de Brizuela,base.state_mx_jal,
municipio_858,Atengo,base.state_mx_jal,
municipio_856,Atenguillo,base.state_mx_jal,
municipio_844,Atotonilco el Alto,base.state_mx_jal,
municipio_890,Atoyac,base.state_mx_jal,
municipio_880,Autlán de Navarro,base.state_mx_jal,
municipio_851,Ayotlán,base.state_mx_jal,
municipio_855,Ayutla,base.state_mx_jal,
municipio_782,Bolaños,base.state_mx_jal,
municipio_863,Cabo Corrientes,base.state_mx_jal,
municipio_829,Cañadas de Obregón,base.state_mx_jal,
municipio_882,Casimiro Castillo,base.state_mx_jal,
municipio_774,Chapala,base.state_mx_jal,
municipio_788,Chimaltitán,base.state_mx_jal,
municipio_870,Chiquilistlán,base.state_mx_jal,
municipio_885,Cihuatlán,base.state_mx_jal,
municipio_866,Cocula,base.state_mx_jal,
municipio_785,Colotlán,base.state_mx_jal,
municipio_889,Concepción de Buenos Aires,base.state_mx_jal,
municipio_883,Cuautitlán de García Barragán,base.state_mx_jal,
municipio_857,Cuautla,base.state_mx_jal,
municipio_754,Cuquío,base.state_mx_jal,
municipio_853,Degollado,base.state_mx_jal,
municipio_871,Ejutla,base.state_mx_jal,
municipio_749,El Arenal,base.state_mx_jal,
municipio_874,El Grullo,base.state_mx_jal,
municipio_872,El Limón,base.state_mx_jal,
municipio_757,El Salto,base.state_mx_jal,
municipio_825,Encarnación de Díaz,base.state_mx_jal,
municipio_796,Etzatlán,base.state_mx_jal,
municipio_888,Gómez Farías,base.state_mx_jal,
municipio_805,Guachinango,base.state_mx_jal,
municipio_792,Hostotipaquillo,base.state_mx_jal,
municipio_787,Huejúcar,base.state_mx_jal,
municipio_779,Huejuquilla el Alto,base.state_mx_jal,
municipio_770,Ixtlahuacán de los Membrillos,base.state_mx_jal,
municipio_746,Ixtlahuacán del Río,base.state_mx_jal,
municipio_812,Jalostotitlán,base.state_mx_jal,
municipio_848,Jamay,base.state_mx_jal,
municipio_852,Jesús María,base.state_mx_jal,
municipio_916,Jilotlán de los Dolores,base.state_mx_jal,
municipio_769,Jocotepec,base.state_mx_jal,
municipio_771,Juanacatlán,base.state_mx_jal,
municipio_869,Juchitlán,base.state_mx_jal,
municipio_850,La Barca,base.state_mx_jal,
municipio_878,La Huerta,base.state_mx_jal,
municipio_899,La Manzanilla de la Paz,base.state_mx_jal,
municipio_833,Lagos de Moreno,base.state_mx_jal,
municipio_794,Magdalena,base.state_mx_jal,
municipio_807,Mascota,base.state_mx_jal,
municipio_900,Mazamitla,base.state_mx_jal,
municipio_828,Mexticacán,base.state_mx_jal,
municipio_780,Mezquitic,base.state_mx_jal,
municipio_806,Mixtlán,base.state_mx_jal,
municipio_845,Ocotlán,base.state_mx_jal,
municipio_834,Ojuelos de Jalisco,base.state_mx_jal,
municipio_913,Pihuamo,base.state_mx_jal,
municipio_776,Poncitlán,base.state_mx_jal,
municipio_861,Puerto Vallarta,base.state_mx_jal,
municipio_902,Quitupan,base.state_mx_jal,
municipio_745,San Cristóbal de la Barranca,base.state_mx_jal,
municipio_838,San Diego de Alejandría,base.state_mx_jal,
municipio_907,San Gabriel,base.state_mx_jal,
municipio_820,San Ignacio Cerro Gordo,base.state_mx_jal,
municipio_810,San Juan de los Lagos,base.state_mx_jal,
municipio_798,San Juanito de Escobedo,base.state_mx_jal,
municipio_816,San Julián,base.state_mx_jal,
municipio_797,San Marcos,base.state_mx_jal,
municipio_789,San Martín de Bolaños,base.state_mx_jal,
municipio_804,San Martín Hidalgo,base.state_mx_jal,
municipio_814,San Miguel el Alto,base.state_mx_jal,
municipio_808,San Sebastián del Oeste,base.state_mx_jal,
municipio_786,Santa María de los Ángeles,base.state_mx_jal,
municipio_917,Santa María del Oro,base.state_mx_jal,
municipio_894,Sayula,base.state_mx_jal,
municipio_748,Tala,base.state_mx_jal,
municipio_860,Talpa de Allende,base.state_mx_jal,
municipio_906,Tamazula de Gordiano,base.state_mx_jal,
municipio_895,Tapalpa,base.state_mx_jal,
municipio_915,Tecalitlán,base.state_mx_jal,
municipio_891,Techaluta de Montenegro,base.state_mx_jal,
municipio_867,Tecolotlán,base.state_mx_jal,
municipio_868,Tenamaxtlán,base.state_mx_jal,
municipio_822,Teocaltiche,base.state_mx_jal,
municipio_892,Teocuitatlán de Corona,base.state_mx_jal,
municipio_840,Tepatitlán de Morelos,base.state_mx_jal,
municipio_791,Tequila,base.state_mx_jal,
municipio_803,Teuchitlán,base.state_mx_jal,
municipio_897,Tizapán el Alto,base.state_mx_jal,
municipio_908,Tolimán,base.state_mx_jal,
municipio_864,Tomatlán,base.state_mx_jal,
municipio_875,Tonaya,base.state_mx_jal,
municipio_912,Tonila,base.state_mx_jal,
municipio_783,Totatiche,base.state_mx_jal,
municipio_842,Tototlán,base.state_mx_jal,
municipio_876,Tuxcacuesco,base.state_mx_jal,
municipio_898,Tuxcueca,base.state_mx_jal,
municipio_911,Tuxpan,base.state_mx_jal,
municipio_836,Unión de San Antonio,base.state_mx_jal,
municipio_854,Unión de Tula,base.state_mx_jal,
municipio_831,Valle de Guadalupe,base.state_mx_jal,
municipio_901,Valle de Juárez,base.state_mx_jal,
municipio_764,Villa Corona,base.state_mx_jal,
municipio_781,Villa Guerrero,base.state_mx_jal,
municipio_824,Villa Hidalgo,base.state_mx_jal,
municipio_877,Villa Purificación,base.state_mx_jal,
municipio_827,Yahualica de González Gallo,base.state_mx_jal,
municipio_766,Zacoalco de Torres,base.state_mx_jal,
municipio_744,Zapopan,base.state_mx_jal,
municipio_904,Zapotiltic,base.state_mx_jal,
municipio_909,Zapotitlán de Vadillo,base.state_mx_jal,
municipio_777,Zapotlán del Rey,base.state_mx_jal,
municipio_887,Zapotlán el Grande,base.state_mx_jal,
municipio_752,Zapotlanejo,base.state_mx_jal,
municipio_920,Acambay,base.state_mx_mex,
municipio_1026,Acolman,base.state_mx_mex,
municipio_921,Aculco,base.state_mx_mex,
municipio_958,Almoloya de Alquisiras,base.state_mx_mex,
municipio_934,Almoloya de Juárez,base.state_mx_mex,
municipio_980,Almoloya del Río,base.state_mx_mex,
municipio_943,Amanalco,base.state_mx_mex,
municipio_951,Amatepec,base.state_mx_mex,
municipio_1056,Amecameca,base.state_mx_mex,
municipio_1017,Apaxco,base.state_mx_mex,
municipio_1039,Atenco,base.state_mx_mex,
municipio_979,Atizapán,base.state_mx_mex,
municipio_923,Atlacomulco,base.state_mx_mex,
municipio_1057,Atlautla,base.state_mx_mex,
municipio_1028,Axapusco,base.state_mx_mex,
municipio_1050,Ayapango,base.state_mx_mex,
municipio_970,Calimaya,base.state_mx_mex,
municipio_985,Capulhuac,base.state_mx_mex,
municipio_997,Chapa de Mota,base.state_mx_mex,
municipio_971,Chapultepec,base.state_mx_mex,
municipio_1032,Chiautla,base.state_mx_mex,
municipio_1042,Chicoloapan,base.state_mx_mex,
municipio_1038,Chiconcuac,base.state_mx_mex,
municipio_955,Coatepec Harinas,base.state_mx_mex,
municipio_1048,Cocotitlán,base.state_mx_mex,
municipio_1003,Coyotepec,base.state_mx_mex,
municipio_937,Donato Guerra,base.state_mx_mex,
municipio_1058,Ecatzingo,base.state_mx_mex,
municipio_926,El Oro,base.state_mx_mex,
municipio_1004,Huehuetoca,base.state_mx_mex,
municipio_1018,Hueypoxtla,base.state_mx_mex,
municipio_999,Isidro Fabela,base.state_mx_mex,
municipio_959,Ixtapan de la Sal,base.state_mx_mex,
municipio_938,Ixtapan del Oro,base.state_mx_mex,
municipio_930,Ixtlahuaca,base.state_mx_mex,
municipio_1021,Jaltenco,base.state_mx_mex,
municipio_994,Jilotepec,base.state_mx_mex,
municipio_1001,Jilotzingo,base.state_mx_mex,
municipio_931,Jiquipilco,base.state_mx_mex,
municipio_929,Jocotitlán,base.state_mx_mex,
municipio_975,Joquicingo,base.state_mx_mex,
municipio_1054,Juchitepec,base.state_mx_mex,
municipio_962,Lerma,base.state_mx_mex,
municipio_948,Luvianos,base.state_mx_mex,
municipio_977,Malinalco,base.state_mx_mex,
municipio_1009,Melchor Ocampo,base.state_mx_mex,
municipio_969,Mexicaltzingo,base.state_mx_mex,
municipio_925,Morelos,base.state_mx_mex,
municipio_991,Naucalpan de Juárez,base.state_mx_mex,
municipio_1023,Nextlalpan,base.state_mx_mex,
municipio_1000,Nicolás Romero,base.state_mx_mex,
municipio_1029,Nopaltepec,base.state_mx_mex,
municipio_987,Ocoyoacac,base.state_mx_mex,
municipio_978,Ocuilan,base.state_mx_mex,
municipio_1027,Otumba,base.state_mx_mex,
municipio_940,Otzoloapan,base.state_mx_mex,
municipio_965,Otzolotepec,base.state_mx_mex,
municipio_1052,Ozumba,base.state_mx_mex,
municipio_1033,Papalotla,base.state_mx_mex,
municipio_993,Polotitlán,base.state_mx_mex,
municipio_974,Rayón,base.state_mx_mex,
municipio_972,San Antonio la Isla,base.state_mx_mex,
municipio_927,San Felipe del Progreso,base.state_mx_mex,
municipio_928,San José del Rincón,base.state_mx_mex,
municipio_1025,San Martín de las Pirámides,base.state_mx_mex,
municipio_967,San Mateo Atenco,base.state_mx_mex,
municipio_949,San Simón de Guerrero,base.state_mx_mex,
municipio_939,Santo Tomás,base.state_mx_mex,
municipio_995,Soyaniquilpan de Juárez,base.state_mx_mex,
municipio_953,Sultepec,base.state_mx_mex,
municipio_947,Tejupilco,base.state_mx_mex,
municipio_1047,Temamatla,base.state_mx_mex,
municipio_1030,Temascalapa,base.state_mx_mex,
municipio_922,Temascalcingo,base.state_mx_mex,
municipio_944,Temascaltepec,base.state_mx_mex,
municipio_932,Temoaya,base.state_mx_mex,
municipio_976,Tenancingo,base.state_mx_mex,
municipio_1051,Tenango del Aire,base.state_mx_mex,
municipio_973,Tenango del Valle,base.state_mx_mex,
municipio_1006,Teoloyucan,base.state_mx_mex,
municipio_1024,Teotihuacán,base.state_mx_mex,
municipio_1034,Tepetlaoxtoc,base.state_mx_mex,
municipio_1055,Tepetlixpa,base.state_mx_mex,
municipio_1016,Tequixquiac,base.state_mx_mex,
municipio_954,Texcaltitlán,base.state_mx_mex,
municipio_981,Texcalyacac,base.state_mx_mex,
municipio_1036,Texcoco,base.state_mx_mex,
municipio_1031,Tezoyuca,base.state_mx_mex,
municipio_982,Tianguistenco,base.state_mx_mex,
municipio_924,Timilpan,base.state_mx_mex,
municipio_1049,Tlalmanalco,base.state_mx_mex,
municipio_952,Tlatlaya,base.state_mx_mex,
municipio_919,Toluca,base.state_mx_mex,
municipio_1022,Tonanitla,base.state_mx_mex,
municipio_960,Tonatico,base.state_mx_mex,
municipio_942,Valle de Bravo,base.state_mx_mex,
municipio_936,Villa de Allende,base.state_mx_mex,
municipio_996,Villa del Carbón,base.state_mx_mex,
municipio_956,Villa Guerrero,base.state_mx_mex,
municipio_935,Villa Victoria,base.state_mx_mex,
municipio_983,Xalatlaco,base.state_mx_mex,
municipio_964,Xonacatlán,base.state_mx_mex,
municipio_941,Zacazonapan,base.state_mx_mex,
municipio_957,Zacualpan,base.state_mx_mex,
municipio_945,Zinacantepec,base.state_mx_mex,
municipio_961,Zumpahuacán,base.state_mx_mex,
municipio_1014,Zumpango,base.state_mx_mex,
municipio_1067,Acuitzio,base.state_mx_mich,
municipio_1142,Aguililla,base.state_mx_mich,
municipio_1087,Álvaro Obregón,base.state_mx_mich,
municipio_1072,Angamacutiro,base.state_mx_mich,
municipio_1168,Angangueo,base.state_mx_mich,
municipio_1144,Apatzingán,base.state_mx_mich,
municipio_1167,Aporo,base.state_mx_mich,
municipio_1149,Aquila,base.state_mx_mich,
municipio_1192,Ario,base.state_mx_mich,
municipio_1151,Arteaga,base.state_mx_mich,
municipio_1094,Briseñas,base.state_mx_mich,
municipio_1140,Buenavista,base.state_mx_mich,
municipio_1196,Carácuaro,base.state_mx_mich,
municipio_1129,Charapan,base.state_mx_mich,
municipio_1164,Charo,base.state_mx_mich,
municipio_1113,Chavinda,base.state_mx_mich,
municipio_1132,Cherán,base.state_mx_mich,
municipio_1119,Chilchota,base.state_mx_mich,
municipio_1147,Chinicuila,base.state_mx_mich,
municipio_1083,Chucándiro,base.state_mx_mich,
municipio_1106,Churintzio,base.state_mx_mich,
municipio_1194,Churumuco,base.state_mx_mich,
municipio_1146,Coahuayana,base.state_mx_mich,
municipio_1148,Coalcomán de Vázquez Pallares,base.state_mx_mich,
municipio_1063,Coeneo,base.state_mx_mich,
municipio_1095,Cojumatlán de Régules,base.state_mx_mich,
municipio_1156,Contepec,base.state_mx_mich,
municipio_1084,Copándaro,base.state_mx_mich,
municipio_1124,Cotija,base.state_mx_mich,
municipio_1082,Cuitzeo,base.state_mx_mich,
municipio_1116,Ecuandureo,base.state_mx_mich,
municipio_1155,Epitacio Huerta,base.state_mx_mich,
municipio_1180,Erongarícuaro,base.state_mx_mich,
municipio_1187,Gabriel Zamora,base.state_mx_mich,
municipio_1159,Hidalgo,base.state_mx_mich,
municipio_1080,Huandacareo,base.state_mx_mich,
municipio_1062,Huaniqueo,base.state_mx_mich,
municipio_1198,Huetamo,base.state_mx_mich,
municipio_1181,Huiramba,base.state_mx_mich,
municipio_1090,Indaparapeo,base.state_mx_mich,
municipio_1162,Irimbo,base.state_mx_mich,
municipio_1102,Ixtlán,base.state_mx_mich,
municipio_1121,Jacona,base.state_mx_mich,
municipio_1078,Jiménez,base.state_mx_mich,
municipio_1111,Jiquilpan,base.state_mx_mich,
municipio_1071,José Sixto Verduzco,base.state_mx_mich,
municipio_1176,Juárez,base.state_mx_mich,
municipio_1172,Jungapeo,base.state_mx_mich,
municipio_1193,La Huacana,base.state_mx_mich,
municipio_1104,La Piedad,base.state_mx_mich,
municipio_1066,Lagunillas,base.state_mx_mich,
municipio_1153,Lázaro Cárdenas,base.state_mx_mich,
municipio_1136,Los Reyes,base.state_mx_mich,
municipio_1068,Madero,base.state_mx_mich,
municipio_1161,Maravatío,base.state_mx_mich,
municipio_1109,Marcos Castellanos,base.state_mx_mich,
municipio_1061,Morelia,base.state_mx_mich,
municipio_1079,Morelos,base.state_mx_mich,
municipio_1190,Múgica,base.state_mx_mich,
municipio_1133,Nahuatzen,base.state_mx_mich,
municipio_1195,Nocupétaro,base.state_mx_mich,
municipio_1139,Nuevo Parangaricutiro,base.state_mx_mich,
municipio_1188,Nuevo Urecho,base.state_mx_mich,
municipio_1105,Numarán,base.state_mx_mich,
municipio_1171,Ocampo,base.state_mx_mich,
municipio_1097,Pajacuarán,base.state_mx_mich,
municipio_1073,Panindícuaro,base.state_mx_mich,
municipio_1131,Paracho,base.state_mx_mich,
municipio_1145,Parácuaro,base.state_mx_mich,
municipio_1179,Pátzcuaro,base.state_mx_mich,
municipio_1108,Penjamillo,base.state_mx_mich,
municipio_1137,Peribán,base.state_mx_mich,
municipio_1077,Purépero,base.state_mx_mich,
municipio_1070,Puruándiro,base.state_mx_mich,
municipio_1091,Queréndaro,base.state_mx_mich,
municipio_1064,Quiroga,base.state_mx_mich,
municipio_1093,Sahuayo,base.state_mx_mich,
municipio_1191,Salvador Escalante,base.state_mx_mich,
municipio_1199,San Lucas,base.state_mx_mich,
municipio_1086,Santa Ana Maya,base.state_mx_mich,
municipio_1163,Senguio,base.state_mx_mich,
municipio_1177,Susupuato,base.state_mx_mich,
municipio_1183,Tacámbaro,base.state_mx_mich,
municipio_1138,Tancítaro,base.state_mx_mich,
municipio_1122,Tangamandapio,base.state_mx_mich,
municipio_1118,Tangancícuaro,base.state_mx_mich,
municipio_1099,Tanhuato,base.state_mx_mich,
municipio_1186,Taretan,base.state_mx_mich,
municipio_1085,Tarímbaro,base.state_mx_mich,
municipio_1141,Tepalcatepec,base.state_mx_mich,
municipio_1134,Tingambato,base.state_mx_mich,
municipio_1126,Tingüindín,base.state_mx_mich,
municipio_1166,Tiquicheo de Nicolás Romero,base.state_mx_mich,
municipio_1157,Tlalpujahua,base.state_mx_mich,
municipio_1076,Tlazazalca,base.state_mx_mich,
municipio_1125,Tocumbo,base.state_mx_mich,
municipio_1150,Tumbiscatío,base.state_mx_mich,
municipio_1184,Turicato,base.state_mx_mich,
municipio_1170,Tuxpan,base.state_mx_mich,
municipio_1175,Tuzantla,base.state_mx_mich,
municipio_1065,Tzintzuntzan,base.state_mx_mich,
municipio_1165,Tzitzio,base.state_mx_mich,
municipio_1128,Uruapan,base.state_mx_mich,
municipio_1096,Venustiano Carranza,base.state_mx_mich,
municipio_1112,Villamar,base.state_mx_mich,
municipio_1098,Vista Hermosa,base.state_mx_mich,
municipio_1101,Yurécuaro,base.state_mx_mich,
municipio_1075,Zacapu,base.state_mx_mich,
municipio_1115,Zamora,base.state_mx_mich,
municipio_1107,Zináparo,base.state_mx_mich,
municipio_1089,Zinapécuaro,base.state_mx_mich,
municipio_1185,Ziracuaretiro,base.state_mx_mich,
municipio_1174,Zitácuaro,base.state_mx_mich,
municipio_1212,Amacuzac,base.state_mx_mor,
municipio_1229,Atlatlahucan,base.state_mx_mor,
municipio_1237,Axochiapan,base.state_mx_mor,
municipio_1215,Ayala,base.state_mx_mor,
